"option1attribute1","option1attribute2","option2attribute1","option2attribute2","option3attribute1","option3attribute2","trialid"
0.382387957070023,0.86969084572047,0.0630859504453838,0.896006668316539,0.21824359285618,0.720856577759928,1
0.493541307048872,0.186217601411045,1.14828794426285,0.132255534174332,0.864482955591432,-0.00671669815966161,2
0.107943625887856,0.723710946040228,-0.0695075148250908,0.738335886195902,0.111115792692204,0.56108699916658,3
0.78293276228942,0.553036311641335,0.842371922684833,0.548137531277378,0.893071293461617,0.381596548361748,4
0.477230065036565,0.7323137386702,0.862693178001791,-0.0995346183343506,0.664348747566278,-0.145204959605811,5
0.438097107224166,0.244797277031466,-0.420544798485935,2.09778874235137,-0.119683781018103,0.974808490796529,6
0.518634263193235,0.662005076417699,0.332294637570158,1.06413515373429,0.561332405534601,0.0961530072757295,7
0.459065726259723,0.332394674187526,0.760806660400704,-0.318777102990635,0.54498902865059,-0.326739416395701,8
0.766310670645908,0.0842469143681228,1.51695333071984,-0.707991403821416,1.10013254435291,-0.576385171864748,9
0.34668348915875,0.333774930797517,0.299385979305953,0.383693356239314,0.446865144317689,-0.0802701392035284,10
0.389989543473348,0.777320698834956,1.31122553790919,-0.194964109512649,0.834155181065913,0.000230326158848972,11
0.399994368897751,0.325352151878178,0.91416866495274,-0.217314287466972,0.573877187313462,-0.166478113040255,12
0.121691921027377,0.245488513959572,-0.591699320124462,2.54325319823889,-0.305753215244754,0.989112656193019,13
0.642288258532062,0.876269212691113,1.20011761342175,-0.920445573784704,1.00440764883415,-0.923218167152296,14
0.410084082046524,0.810870242770761,0.619950662599877,0.13491013926941,0.554827960359907,-0.28847148646399,15
0.270260145887733,0.99268406117335,0.537246674764901,0.132746089070176,0.32421949860078,0.185750571303433,16
0.478118034312502,0.924074469832703,0.675639968598261,0.805186669209725,0.774918991305968,0.505146447811888,17
0.356726912083104,0.431473690550774,-0.346849966561422,0.85495429271121,-0.217451554640153,0.536785310309404,18
0.103184235747904,0.446284348610789,0.383386326022446,0.277631634859478,0.483447056935652,-0.0228790941283998,19
0.484349524369463,0.173442334868014,0.993991413386539,-0.133309436825972,0.727587936662305,-0.213246568199995,20
