"option1attribute1","option1attribute2","option2attribute1","option2attribute2","option3attribute1","option3attribute2","value1","value2","value3","ppntid","trialtype","trialid"
-0.0057759010232985,-0.0782238710671663,-0.356141343712807,-0.308854280039668,-0.531172154005617,-0.166083012707531,-0.0709790740627795,-0.313582986406982,-0.20259192683734,1,"random",1
-0.477188078220934,-0.270508189219981,0.343060456216335,0.00458029564470053,-0.440816164948046,-0.92849771399051,-0.291176178120077,0.038428311701864,-0.879729559086263,1,"random",2
0.147763318847865,0.0419509224593639,-0.236084247007966,0.0709209330379963,0.126882911194116,0.921219860669225,0.052532162098214,0.0402204150334001,0.841786165721714,1,"random",3
0.692269208375365,-0.676190432161093,0.575333670713007,0.350578621961176,-0.0351675520651042,-0.00947463326156139,-0.539344468107447,0.37305412683636,-0.0120439251419157,1,"random",4
-0.678896820638329,-0.258692046161741,0.435285130515695,0.347688904963434,0.108005763031542,0.899410161189735,-0.3007125236094,0.35644852751866,0.820269721373916,1,"random",5
-0.688501121010631,-0.812985111959279,0.684632543940097,0.561453099828213,0.619022091850638,-0.303768794517964,-0.800536712864414,0.573771044239402,-0.211489705881104,1,"random",6
-0.511670436710119,-0.806950246915221,0.992677480448037,-0.304177561309189,-0.998304695356637,-0.460269106086344,-0.777422265894711,-0.174492057133466,-0.514072665013373,1,"random",7
0.481692543718964,-0.55246847961098,-0.369206384755671,0.401526329107583,0.152890181634575,0.557323230430484,-0.449052377277985,0.324453057721257,0.516879925550893,1,"random",8
-0.705939759965986,-0.106929622590542,-0.194203098770231,0.570069524459541,-0.460605777334422,0.939691763371229,-0.166830636328086,0.493642262136564,0.799662009300664,1,"random",9
0.38129887310788,0.33581033302471,0.352215207181871,0.365579639561474,0.534838418476284,0.289557973388582,0.340359187033027,0.364243196323514,0.314086017897353,1,"random",10
0.310489034745842,-0.0657991198822856,-0.0686431229114532,0.124079997651279,-0.0767820570617914,-0.314474473241717,-0.0281703044194728,0.104807685595006,-0.290705231623724,1,"random",11
0.937640906777233,-0.808621405158192,0.605388115160167,-0.761106221470982,-0.0472752517089248,-0.91797844087705,-0.633995173964649,-0.624456787807867,-0.830908121960238,1,"random",12
0.866558943875134,-0.591008129529655,0.348026985768229,0.285199251491576,-0.0793087584897876,-0.0762857552617788,-0.445251422189176,0.291482024919242,-0.0765880555845797,1,"random",13
-0.69275860209018,0.0594995236024261,0.271113415714353,-0.0542562650516629,0.39505320135504,-0.806406403891742,-0.0157262889668345,-0.0217192969750613,-0.686260443367064,1,"random",14
-0.477814989630133,0.669503273442388,-0.681819413788617,0.525274135172367,-0.81625627214089,-0.188224496785551,0.554771447135135,0.404564780276269,-0.251027674321085,1,"random",15
-0.617654219735414,-0.124275089241564,0.7158516459167,0.576900010928512,0.360307995695621,0.532618866767734,-0.173613002290949,0.590795174427331,0.515387779660523,1,"random",16
-0.646240506786853,-0.998204020317644,-0.886308352928609,0.803060906007886,-0.994630568195134,0.237415391020477,-0.963007668964565,0.634123980114237,0.114210795098916,1,"random",17
-0.651033191476017,-0.473300753626972,0.367260843981057,-0.580682976171374,-0.768026820849627,0.399175299331546,-0.491073997411877,-0.485888594156131,0.282455087313429,1,"random",18
0.239863580092788,0.940941938199103,0.916844171006233,0.703674288000911,-0.969471351709217,-0.342668450903147,0.870834102388471,0.724991276301444,-0.405348740983754,1,"random",19
-0.0953738652169704,-0.54187460616231,-0.670701287686825,-0.679968577809632,0.661828539334238,0.597440320532769,-0.497224532067776,-0.679041848797351,0.603879142412916,1,"random",20
0.0039475429803133,-0.440316704567522,0.276814435143024,0.288719092495739,0.139867886900902,0.215012062806636,-0.395890279812738,0.287528626760468,0.207497645216063,1,"random",21
0.182438188698143,-0.854591024573892,0.258144589141011,0.196787077467889,-0.669144967570901,-0.52758676186204,-0.750888103246689,0.202922828635201,-0.541742582432926,1,"random",22
0.800049858167768,-0.459568744990975,0.873771022073925,0.612134805880487,-0.119929251261055,-0.719288601074368,-0.3336068846751,0.638298427499831,-0.659352666093037,1,"random",23
-0.144078762736171,0.92582713579759,-0.934369521681219,-0.463280590251088,0.1312076295726,-0.0614567995071411,0.818836545944214,-0.510389483394101,-0.042190356599167,1,"random",24
-0.975767424330115,0.0666006710380316,-0.161160049028695,-0.0620571840554476,-0.863515965640545,-0.611618067603558,-0.0376361384987831,-0.0719674705527723,-0.636807857407257,1,"random",25
-0.579712835140526,0.423289190977812,-0.129670587833971,0.951908465940505,0.400997697375715,0.0215311967767775,0.322988988365978,0.843750560563058,0.0594778468366712,1,"random",26
0.839206268079579,-0.689596597570926,-0.33007089747116,0.000194945838302374,-0.168358528055251,-0.189185592811555,-0.536716311005875,-0.0328316384926438,-0.187102886335924,1,"random",27
-0.182543047703803,0.759213341865689,-0.377389667090029,-0.63877643365413,-0.241460632067174,-0.222889927215874,0.665037702908739,-0.612637756997719,-0.224746997701004,1,"random",28
0.524399870075285,0.694100459571928,0.92101328028366,0.181616433896124,0.883290602359921,0.765239387284964,0.677130400622263,0.255556118534878,0.77704450879246,1,"random",29
-0.0910603073425591,-0.905787465628237,0.441863886080682,-0.533510530833155,-0.440692722331733,-0.517109532374889,-0.824314749799669,-0.435973089141771,-0.509467851370573,1,"random",30
-0.868389897514135,-0.0906956577673554,0.395982421934605,-0.792108703404665,0.286861353553832,-0.427183243911713,-0.168465081742033,-0.673299590870738,-0.355778784165159,1,"random",31
0.88983235321939,-0.936975643970072,-0.13774611800909,0.46508404891938,-0.913465392310172,-0.326156870462,-0.754294844251126,0.404801032226533,-0.384887722646818,1,"random",32
0.224245931021869,0.185141842346638,-0.870343964081258,-0.0900260396301746,-0.73610334051773,0.449037200771272,0.189052251214162,-0.168057832075283,0.330523146642372,1,"random",33
-0.356088087894022,0.320294558536261,-0.347577047534287,-0.930964181665331,-0.831558182835579,-0.799271492287517,0.252656293893233,-0.872625468252227,-0.802500161342323,1,"random",34
0.70563384424895,-0.646927423775196,0.240057441871613,-0.934409665409476,-0.641772919800133,-0.967134572565556,-0.511671296972781,-0.816962954681367,-0.934598407289013,1,"random",35
-0.602013436611742,0.676078686956316,-0.780299784615636,-0.0774934599176049,0.274808717891574,-0.115433301776648,0.54826947459951,-0.147774092387408,-0.0764090998098254,1,"random",36
0.621588313020766,-0.238406604155898,-0.350147330202162,-0.710020793601871,0.691343996673822,0.399741674773395,-0.152407112438232,-0.6740334472619,0.428901906963438,1,"random",37
-0.25043414812535,0.23978458205238,0.203697679098696,-0.0610887478105724,0.735733754001558,0.315086673479527,0.190762709034607,-0.0346101051196456,0.35715138153173,1,"random",38
-0.559949718415737,0.726396787445992,0.0896478090435266,-0.869277876801789,0.404970770236105,0.514873433858156,0.597762136859819,-0.773385308217257,0.503883167495951,1,"random",39
-0.327633717563003,0.672225599642843,0.118149653077126,-0.122466437518597,0.31031774263829,-0.189629441127181,0.572239667922258,-0.0984048284590244,-0.139634722750634,1,"random",40
0.764161238446832,0.402922246605158,0.641954289283603,-0.813945345114917,-0.30698715057224,0.200205277651548,0.471156278397474,-0.538942080839641,0.104402263431499,2,"random",41
0.457635230384767,0.0853420430794358,0.879518163390458,0.326530382968485,-0.470647574868053,0.0117218587547541,0.155664089570443,0.430983630381525,-0.0793923675962206,2,"random",42
0.844173715915531,0.00708248699083924,-0.829520695377141,-0.254465881269425,-0.630297642666847,0.422745691612363,0.165199719121059,-0.363087346156438,0.223837506248512,2,"random",43
0.10905838990584,-0.581611790228635,-0.911689095199108,0.624057784210891,0.251265194267035,-0.702604380436242,-0.451151867314345,0.333972262544557,-0.522429016325623,2,"random",44
-0.96691444888711,0.209010433405638,-0.542186128906906,0.0677114301361144,-0.658873492851853,0.987130493391305,-0.0131087110274368,-0.0474914421275672,0.676218629323153,2,"random",45
0.649689878802747,0.00065176747739315,-0.728442491032183,-0.806700759101659,0.805406692903489,-0.473467227537185,0.123247855172182,-0.791918641799647,-0.231902153676169,2,"random",46
-0.583133194129914,-0.555130979046226,-0.264781654346734,0.590880544390529,-0.592940940521657,-0.824851414654404,-0.560420286339811,0.429255462406824,-0.781046102873774,2,"random",47
0.718364323955029,-0.45406475989148,-0.815787150058895,0.67311355471611,0.540643879212439,-0.333257427904755,-0.232605932942695,0.391876754925276,-0.16818718100484,2,"random",48
0.671269001439214,0.188786746934056,-0.293689092155546,0.315914501436055,-0.806704326998442,-0.0142290657386184,0.279922283896142,0.200767155979863,-0.163918837309918,2,"random",49
0.531673320103437,0.355202840641141,-0.668113076593727,-0.240089426282793,-0.625143074896187,0.710082371719182,0.388536153428463,-0.320938338008192,0.457873120691834,2,"random",50
-0.507423580624163,0.912548198364675,-0.649777020327747,-0.775319207459688,0.902748582419008,0.906780015677214,0.644331306777895,-0.751605683223655,0.906018522728442,2,"random",51
0.460871673189104,-0.890485120471567,0.265120021998882,0.334598682355136,-0.435390879865736,0.96715749707073,-0.635228837224551,0.321474935398954,0.702231692538286,2,"random",52
0.706592394504696,-0.19719426240772,-0.690583538729697,-0.209793062414974,-0.166465178132057,0.725131457205862,-0.0264790049909304,-0.300609041274422,0.55671875941981,2,"random",53
0.729966582730412,-0.782953032292426,-0.649570520967245,-0.430070033762604,0.0297858230769634,-0.181561290286481,-0.497179327232556,-0.471531236901258,-0.141640168873386,2,"random",54
-0.558151889592409,0.20645007584244,-0.301662930753082,-0.908672550227493,-0.0429371492937207,-0.286417537368834,0.0620252601491908,-0.794015177660104,-0.24042679739909,2,"random",55
-0.149548578541726,0.570360597223043,0.665804887656122,0.127020592335612,0.468623796943575,-0.256450649816543,0.43437775291192,0.228790959229486,-0.119492143206298,2,"random",56
0.586581616662443,0.144601872190833,0.602691627573222,-0.660560555290431,0.817040329799056,-0.121505777351558,0.22808693503547,-0.421946254082852,0.0557751539991134,2,"random",57
0.179551582317799,-0.793063863646239,0.486572332680225,0.868338277097791,-0.266628666315228,0.254901528824121,-0.609347612741921,0.79622693204114,0.156390269742244,2,"random",58
-0.0923308716155589,0.159935912583023,0.407938114367425,-0.957990421447903,-0.264400739688426,-0.774875215254724,0.11228552001218,-0.699981698016119,-0.678452258758868,2,"random",59
-0.291907228063792,0.0319573325105011,0.214980402030051,-0.334469081833959,0.87544145481661,0.554295082110912,-0.0292170844868653,-0.230684179326312,0.614956063621988,2,"random",60
-0.836044206749648,0.70136290229857,-0.362812658771873,-0.734555934090167,0.297230808064342,-0.155119189526886,0.410963781700573,-0.664337759863378,-0.0696753010929873,2,"random",61
0.250532117672265,0.934510064776987,-0.842862941790372,0.50507246516645,-0.540526601951569,0.673756012227386,0.805314230323873,0.250462443852383,0.444391518438028,2,"random",62
-0.738023227080703,-0.582893628627062,-0.0363427107222378,0.679663693998009,0.811006742529571,-0.905508425086737,-0.61219588611275,0.544418039773073,-0.581277782314767,2,"random",63
-0.00126228062435985,-0.23995111649856,-0.167964137624949,-0.451902996748686,0.975770772434771,0.849547226913273,-0.1948654475001,-0.398270101136424,0.873389452178445,2,"random",64
-0.45564934052527,-0.27104555349797,0.0906217056326568,-0.299135244451463,-0.262179115321487,-0.53205747064203,-0.305915157714238,-0.225514487213352,-0.481080447970372,2,"random",65
-0.635742157232016,0.0796436811797321,0.455390760209411,0.390253444667906,-0.398897578939795,-0.882293462753296,-0.0554847549647093,0.402557159825746,-0.790985351366301,2,"random",66
0.604919158387929,-0.0971787157468498,-0.316752812359482,0.871274472214282,-0.11276884470135,-0.343307923991233,0.0354397715897196,0.64686931846146,-0.2997616534587,2,"random",67
-0.584296655841172,-0.616157224867493,-0.255228038877249,0.452406111173332,0.294686331879348,0.454253701493144,-0.610139117384743,0.318741882830444,0.424113198343871,2,"random",68
-0.953900958411396,-0.844721945468336,-0.682378070428967,0.915640104096383,0.223453522194177,0.15198151441291,-0.865344647913136,0.613792226686039,0.165481782549371,2,"random",69
-0.729187765624374,0.913667658809572,0.674563315231353,-0.714800173416734,-0.690668341238052,0.0926972450688481,0.60335052308316,-0.452364847783206,-0.0552718101224552,2,"random",70
-0.612361290026456,-0.176857278682292,-0.179565893486142,0.947818288579583,-0.214676337782294,-0.56299770437181,-0.259119147491745,0.73486794307828,-0.497203668460457,2,"random",71
-0.200342539232224,0.570984426885843,0.32242636103183,-0.730624044779688,0.432977348100394,0.241715474519879,0.425289333285764,-0.531714523681957,0.277842717307309,2,"random",72
-0.930971968919039,0.765192408114672,0.659580565989017,0.965957087464631,0.821131763979793,-0.556544089689851,0.44480580356386,0.908085966741459,-0.29631642844114,2,"random",73
-0.549433069303632,-0.209101577289402,-0.940826524514705,0.531011624727398,-0.898820045404136,-0.966969579923898,-0.273386414669868,0.252997752092779,-0.954096890070165,2,"random",74
-0.944228881504387,-0.856958563905209,0.24246628023684,0.0885032587684691,0.474022028967738,-0.516241245437413,-0.873442957229498,0.117585162823606,-0.329191515827551,2,"random",75
0.859509715810418,0.55767934024334,0.253737978171557,0.606844246853143,0.644258560147136,0.999049066565931,0.614691744517121,0.540146396102177,0.932033082020159,2,"random",76
-0.422392239328474,-0.659224376548082,-0.679256348870695,-0.669223105534911,0.210810066666454,-0.349412931594998,-0.614489417295489,-0.671118273720559,-0.24359303192339,2,"random",77
0.264036075677723,-0.332323292270303,-0.961856346577406,0.670627521816641,0.651723187416792,-0.759648088365793,-0.21967763388012,0.362269457786654,-0.493055736273527,2,"random",78
-0.460166370961815,-0.181103439535946,-0.0892502553761005,0.364341025706381,-0.68938167206943,0.736127925105393,-0.233815326583054,0.278662672613023,0.466865001194593,2,"random",79
