"option1attribute1","option1attribute2","option2attribute1","option2attribute2","option3attribute1","option3attribute2","value1","value2","value3","ppntid","trialtype","trialid"
-0.41403280897066,0.633509743027389,-0.336098528467119,-0.579294921364635,-0.11200775578618,0.0501262629404664,0.528755487827584,-0.554975282074884,0.0339128610678017,1,"random",1
0.921276536304504,-0.977100205607712,-0.593541161622852,-0.215866751503199,0.393047046847641,0.0181074249558151,-0.787262531416491,-0.253634192515165,0.0556013871449977,1,"random",2
0.568794856779277,0.930311189964414,0.191231851000339,0.461939895991236,0.424463818315417,-0.0738935889676213,0.8941595566459,0.434869091492146,-0.0240578482393175,1,"random",3
-0.484578081406653,0.694536695256829,-0.353329608682543,0.232774995733052,-0.503803423140198,0.584674210753292,0.576625217590481,0.174164535291493,0.475826447363943,1,"random",4
-0.971652057487518,-0.391859220806509,0.468676583375782,0.614089160226285,-0.322196037974209,0.496141860261559,-0.44983850447461,0.599547902541235,0.414308070437983,1,"random",5
-0.139944749418646,0.649617807008326,0.494115258567035,-0.0967755070887506,0.0397847834974527,0.701625716406852,0.570661551365629,-0.037686430523172,0.635441623115912,1,"random",6
-0.0887407073751092,-0.755031113978475,-0.403299547731876,-0.707190716639161,0.893875909969211,-0.346019916702062,-0.688402073318139,-0.676801599748433,-0.222030334034935,1,"random",7
0.110953315161169,0.782041718717664,0.0951870647259057,0.65159206232056,0.672847599722445,0.675252402201295,0.714932878362015,0.595951562561095,0.67501192195341,1,"random",8
0.295597527176142,-0.37479737913236,-0.621255868580192,0.755299126729369,-0.3155901953578,-0.00335929077118635,-0.30775788850151,0.617643627198413,-0.0345823812298477,1,"random",9
-0.562915060203522,-0.562921808566898,-0.907722052652389,-0.587396634276956,-0.132616225164384,0.0850968966260552,-0.562921133730561,-0.6194291761145,0.0633255844470113,1,"random",10
0.447453259024769,0.945896936114877,-0.395652764476836,0.47520753601566,0.340930607635528,-0.164850566536188,0.896052568405867,0.38812150596641,-0.114272449119017,1,"random",11
0.550111459102482,-0.306507852859795,-0.0899384096264839,-0.641164859756827,-0.364945992361754,-0.960188621189445,-0.220845921663567,-0.586042214743793,-0.900664358306676,1,"random",12
-0.517396878451109,0.220309277996421,-0.22003989527002,-0.907695502508432,0.88223167322576,0.870663410052657,0.146538662351668,-0.838929941784591,0.871820236369968,1,"random",13
0.072581788059324,-0.100078627001494,-0.356053473427892,0.0720598250627518,-0.347605893854052,-0.0519069652073085,-0.0828125854954123,0.0292484952136874,-0.0814768580719829,1,"random",14
0.0582707645371556,0.691652778536081,0.104503942187876,0.412329434882849,0.821580187417567,-0.120768729131669,0.628314577136189,0.381546885613352,-0.0265338374767452,1,"random",15
-0.327968456316739,0.840832049027085,0.671402264386415,0.688952688593417,-0.471946658100933,0.121005459688604,0.723951998492703,0.687197646172717,0.0617102479096502,1,"random",16
0.173935063648969,-0.710785347502679,-0.270411146339029,0.791266568936408,0.685538740362972,0.538115818519145,-0.622313306387514,0.685098797408864,0.552858110703528,1,"random",17
0.837681375443935,-0.288550185039639,0.875304840039462,0.183867077808827,0.506358342245221,-0.839827555697411,-0.175927028991282,0.253010854031891,-0.705208965903148,1,"random",18
-0.386688779108226,0.606269164476544,-0.0988692790269852,-0.934767681639642,0.236840748693794,0.545481707435101,0.506973370118067,-0.851177841378376,0.514617611560971,1,"random",19
-0.963145041838288,-0.0923260105773807,0.844507875852287,0.271635238546878,-0.714921025093645,-0.589067719411105,-0.179407913703471,0.328922502277419,-0.601653049979359,1,"random",20
-0.354018519632518,0.322713144123554,0.817030057776719,0.636752008460462,0.318029929883778,-0.298491776920855,0.255039977747947,0.654779813392088,-0.236839606240392,1,"random",21
0.363313382957131,-0.366007785312831,-0.546563763637096,0.0192461623810232,-0.890776159241796,-0.485484963282943,-0.293075668485835,-0.0373348302207887,-0.526014082878828,1,"random",22
-0.571316994260997,-0.361201894003898,0.384339888114482,0.953753064852208,0.526746389921755,-0.256332315970212,-0.382213404029608,0.896811747178435,-0.178024445381016,1,"random",23
0.0345816123299301,-0.787504408508539,-0.306525523308665,-0.976204463746399,0.296058177016675,-0.498565738089383,-0.705295806424692,-0.909236569702625,-0.419103346578777,1,"random",24
-0.46633949643001,-0.503605676814914,0.390920057427138,-0.302301950752735,-0.729265666566789,-0.75389704387635,-0.499879058776423,-0.232979749934748,-0.751433906145394,1,"random",25
0.937314491253346,0.359665485564619,-0.993169324006885,-0.982880275230855,0.843791074119508,0.605830279644579,0.417430386133492,-0.983909180108458,0.629626359092072,1,"random",26
-0.487731493543833,0.102892402093858,0.789533257018775,0.813263080082834,-0.855788914486766,0.474548069294542,0.0438300125300884,0.810890097776428,0.341514370916411,1,"random",27
-0.259155254811049,0.896460554096848,0.166970540303737,0.100365458987653,-0.687264752574265,0.300061137415469,0.780898973206058,0.107025967119262,0.201328548416495,1,"random",28
-0.407195678446442,-0.843313029501587,0.379441009834409,-0.160274450667202,0.416647295467556,-0.87117716204375,-0.799701294396073,-0.106302904617041,-0.74239471629262,1,"random",29
-0.780456399079412,0.71488542156294,-0.685879048425704,-0.000458426307886839,0.164120720233768,-0.973616685718298,0.565351239498705,-0.0690004885196686,-0.859842945123091,1,"random",30
0.331372188404202,0.544990396592766,1.3313721884042,0.433879285481655,1.35429943972267,0.264665146446269,0.52362857577391,0.52362857577391,0.37362857577391,1,"attraction",31
0.496490236371756,-0.528518561739475,-8.50350976362824,0.471481438260525,-10.8836864364799,0.569278846355155,-0.426017681928352,-0.426017681928352,-0.576017681928352,1,"attraction",32
0.23258760990575,0.567192126531154,-8.76741239009425,1.56719212653115,-10.9776221170556,1.64610431841575,0.533731674868614,0.533731674868613,0.383731674868613,1,"attraction",33
